 Time (days),soilR,soilR1,soilR2,CSR(1),CSR(2),CSR(3),CSR(4),CSR(5)
149.73,4732.3281250,Inf,Inf,23.6356831,23.6356831,23.6356831,23.6356831,23.6356831
149.74,4732.3281250,Inf,Inf,23.6357899,23.6357899,23.6357899,23.6357899,23.6357899
149.75,4732.3281250,Inf,Inf,23.6359463,23.6359463,23.6359463,23.6359463,23.6359463
149.76,4732.3281250,Inf,Inf,23.6360302,23.6360302,23.6360302,23.6360302,23.6360302
149.77,4732.3281250,Inf,Inf,23.6361160,23.6361160,23.6361160,23.6361160,23.6361160
149.78,4732.3281250,Inf,Inf,23.6361790,23.6361790,23.6361790,23.6361790,23.6361790
149.79,4732.3227539,Inf,Inf,23.6249104,23.6249104,23.6249104,23.6249104,23.6249104
149.80,4732.3232422,Inf,Inf,23.6253624,23.6253624,23.6253624,23.6253624,23.6253624
149.81,4732.3232422,Inf,Inf,23.6257401,23.6257401,23.6257401,23.6257401,23.6257401
149.82,4732.3232422,Inf,Inf,23.6260605,23.6260605,23.6260605,23.6260605,23.6260605
149.83,4732.3232422,Inf,Inf,23.6262455,23.6262455,23.6262455,23.6262455,23.6262455
149.84,4732.3232422,Inf,Inf,23.6265068,23.6265068,23.6265068,23.6265068,23.6265068
149.85,4732.3237305,Inf,Inf,23.6268387,23.6268387,23.6268387,23.6268387,23.6268387
149.86,4732.3237305,Inf,Inf,23.6271210,23.6271210,23.6271210,23.6271210,23.6271210
149.88,4732.3242188,Inf,Inf,23.6274433,23.6274433,23.6274433,23.6274433,23.6274433
149.89,4732.3242188,Inf,Inf,23.6277561,23.6277561,23.6277561,23.6277561,23.6277561
149.90,4732.3242188,Inf,Inf,23.6280422,23.6280422,23.6280422,23.6280422,23.6280422
149.91,4732.3242188,Inf,Inf,23.6283283,23.6283283,23.6283283,23.6283283,23.6283283
149.92,4732.3247070,Inf,Inf,23.6285686,23.6285686,23.6285686,23.6285686,23.6285686
149.93,4732.3247070,Inf,Inf,23.6288586,23.6288586,23.6288586,23.6288586,23.6288586
149.94,4732.3247070,Inf,Inf,23.6290741,23.6290741,23.6290741,23.6290741,23.6290741
149.95,4732.3242188,Inf,Inf,23.6272106,23.6272106,23.6272106,23.6272106,23.6272106
149.96,4732.3242188,Inf,Inf,23.6274853,23.6274853,23.6274853,23.6274853,23.6274853
149.97,4732.3242188,Inf,Inf,23.6276932,23.6276932,23.6276932,23.6276932,23.6276932
149.98,4732.3242188,Inf,Inf,23.6277790,23.6277790,23.6277790,23.6277790,23.6277790
149.99,4732.3242188,Inf,Inf,23.6278877,23.6278877,23.6278877,23.6278877,23.6278877
150.00,4732.3242188,Inf,Inf,23.6279602,23.6279602,23.6279602,23.6279602,23.6279602
150.01,4723.2568359,Inf,Inf,23.5826817,23.5826817,23.5826817,23.5826817,23.5826817
150.02,4723.2568359,Inf,Inf,23.5826836,23.5826836,23.5826836,23.5826836,23.5826836
150.03,4723.2568359,Inf,Inf,23.5826321,23.5826321,23.5826321,23.5826321,23.5826321
150.04,4723.2568359,Inf,Inf,23.5826149,23.5826149,23.5826149,23.5826149,23.5826149
150.05,4723.2568359,Inf,Inf,23.5827370,23.5827370,23.5827370,23.5827370,23.5827370
150.06,4723.2568359,Inf,Inf,23.5828648,23.5828648,23.5828648,23.5828648,23.5828648
150.07,4723.2568359,Inf,Inf,23.5831108,23.5831108,23.5831108,23.5831108,23.5831108
150.08,4723.2568359,Inf,Inf,23.5835438,23.5835438,23.5835438,23.5835438,23.5835438
150.09,4723.2573242,Inf,Inf,23.5839443,23.5839443,23.5839443,23.5839443,23.5839443
150.10,4723.2573242,Inf,Inf,23.5842438,23.5842438,23.5842438,23.5842438,23.5842438
150.11,4723.2578125,Inf,Inf,23.5844955,23.5844955,23.5844955,23.5844955,23.5844955
150.12,4723.2578125,Inf,Inf,23.5849018,23.5849018,23.5849018,23.5849018,23.5849018
150.14,4723.2578125,Inf,Inf,23.5853004,23.5853004,23.5853004,23.5853004,23.5853004
150.15,4723.2583008,Inf,Inf,23.5859089,23.5859089,23.5859089,23.5859089,23.5859089
150.16,4723.2587891,Inf,Inf,23.5866890,23.5866890,23.5866890,23.5866890,23.5866890
150.17,4723.2587891,Inf,Inf,23.5872307,23.5872307,23.5872307,23.5872307,23.5872307
150.18,4723.2592773,Inf,Inf,23.5879993,23.5879993,23.5879993,23.5879993,23.5879993
150.19,4723.2597656,Inf,Inf,23.5889473,23.5889473,23.5889473,23.5889473,23.5889473
150.20,4723.2602539,Inf,Inf,23.5898800,23.5898800,23.5898800,23.5898800,23.5898800
150.21,4723.2607422,Inf,Inf,23.5909290,23.5909290,23.5909290,23.5909290,23.5909290
150.22,4723.2612305,Inf,Inf,23.5921574,23.5921574,23.5921574,23.5921574,23.5921574
150.23,4723.2617188,Inf,Inf,23.5922642,23.5922642,23.5922642,23.5922642,23.5922642
150.24,4723.2617188,Inf,Inf,23.5923939,23.5923939,23.5923939,23.5923939,23.5923939
150.25,4723.2617188,Inf,Inf,23.5925465,23.5925465,23.5925465,23.5925465,23.5925465
150.26,4723.2617188,Inf,Inf,23.5927334,23.5927334,23.5927334,23.5927334,23.5927334
150.27,4723.2617188,Inf,Inf,23.5929661,23.5929661,23.5929661,23.5929661,23.5929661
150.28,4723.2617188,Inf,Inf,23.5933971,23.5933971,23.5933971,23.5933971,23.5933971
150.29,4723.2622070,Inf,Inf,23.5938625,23.5938625,23.5938625,23.5938625,23.5938625
150.30,4723.2626953,Inf,Inf,23.5941315,23.5941315,23.5941315,23.5941315,23.5941315
150.31,4723.2626953,Inf,Inf,23.5946045,23.5946045,23.5946045,23.5946045,23.5946045
150.32,4723.2626953,Inf,Inf,23.5950279,23.5950279,23.5950279,23.5950279,23.5950279
150.33,4723.2626953,Inf,Inf,23.5953426,23.5953426,23.5953426,23.5953426,23.5953426
150.34,4723.2631836,Inf,Inf,23.5956364,23.5956364,23.5956364,23.5956364,23.5956364
150.35,4723.2631836,Inf,Inf,23.5959263,23.5959263,23.5959263,23.5959263,23.5959263
150.36,4723.2636719,Inf,Inf,23.5962238,23.5962238,23.5962238,23.5962238,23.5962238
150.38,4723.2636719,Inf,Inf,23.5965118,23.5965118,23.5965118,23.5965118,23.5965118
150.39,4723.2636719,Inf,Inf,23.5967369,23.5967369,23.5967369,23.5967369,23.5967369
150.40,4723.2636719,Inf,Inf,23.5969887,23.5969887,23.5969887,23.5969887,23.5969887
150.41,4723.2636719,Inf,Inf,23.5972595,23.5972595,23.5972595,23.5972595,23.5972595
150.42,4723.2641602,Inf,Inf,23.5974731,23.5974731,23.5974731,23.5974731,23.5974731
150.43,4723.2641602,Inf,Inf,23.5976238,23.5976238,23.5976238,23.5976238,23.5976238
150.44,4723.2646484,Inf,Inf,23.5977955,23.5977955,23.5977955,23.5977955,23.5977955
150.45,4723.2646484,Inf,Inf,23.5979748,23.5979748,23.5979748,23.5979748,23.5979748
150.46,4723.2646484,Inf,Inf,23.5981445,23.5981445,23.5981445,23.5981445,23.5981445
150.47,4723.2646484,Inf,Inf,23.5983162,23.5983162,23.5983162,23.5983162,23.5983162
150.48,4723.2646484,Inf,Inf,23.5985661,23.5985661,23.5985661,23.5985661,23.5985661
150.49,4723.2646484,Inf,Inf,23.5987949,23.5987949,23.5987949,23.5987949,23.5987949
150.50,4723.2651367,Inf,Inf,23.5990715,23.5990715,23.5990715,23.5990715,23.5990715
150.51,4723.2651367,Inf,Inf,23.5994225,23.5994225,23.5994225,23.5994225,23.5994225
150.52,4723.2656250,Inf,Inf,23.5997353,23.5997353,23.5997353,23.5997353,23.5997353
150.53,4723.2656250,Inf,Inf,23.6000404,23.6000404,23.6000404,23.6000404,23.6000404
150.54,4723.2656250,Inf,Inf,23.6003742,23.6003742,23.6003742,23.6003742,23.6003742
150.55,4723.2656250,Inf,Inf,23.6007099,23.6007099,23.6007099,23.6007099,23.6007099
150.56,4723.2661133,Inf,Inf,23.6010227,23.6010227,23.6010227,23.6010227,23.6010227
150.57,4723.2661133,Inf,Inf,23.6013088,23.6013088,23.6013088,23.6013088,23.6013088
150.58,4723.2666016,Inf,Inf,23.6015491,23.6015491,23.6015491,23.6015491,23.6015491
150.59,4723.2666016,Inf,Inf,23.6017914,23.6017914,23.6017914,23.6017914,23.6017914
150.60,4723.2666016,Inf,Inf,23.6020317,23.6020317,23.6020317,23.6020317,23.6020317
150.61,4723.2666016,Inf,Inf,23.6022224,23.6022224,23.6022224,23.6022224,23.6022224
150.62,4723.2666016,Inf,Inf,23.6024208,23.6024208,23.6024208,23.6024208,23.6024208
150.64,4723.2666016,Inf,Inf,23.6026478,23.6026478,23.6026478,23.6026478,23.6026478
150.65,4723.2670898,Inf,Inf,23.6028690,23.6028690,23.6028690,23.6028690,23.6028690
150.66,4723.2670898,Inf,Inf,23.6031857,23.6031857,23.6031857,23.6031857,23.6031857
150.67,4723.2675781,Inf,Inf,23.6033993,23.6033993,23.6033993,23.6033993,23.6033993
150.68,4723.2675781,Inf,Inf,23.6035175,23.6035175,23.6035175,23.6035175,23.6035175
150.69,4723.2675781,Inf,Inf,23.6036263,23.6036263,23.6036263,23.6036263,23.6036263
150.70,4723.2675781,Inf,Inf,23.6037369,23.6037369,23.6037369,23.6037369,23.6037369
150.71,4723.2675781,Inf,Inf,23.6038532,23.6038532,23.6038532,23.6038532,23.6038532
150.72,4723.2675781,Inf,Inf,23.6039715,23.6039715,23.6039715,23.6039715,23.6039715
150.73,4723.2675781,Inf,Inf,23.6040821,23.6040821,23.6040821,23.6040821,23.6040821
150.74,4723.2675781,Inf,Inf,23.6041641,23.6041641,23.6041641,23.6041641,23.6041641
150.75,4723.2675781,Inf,Inf,23.6042156,23.6042156,23.6042156,23.6042156,23.6042156
150.76,4723.2675781,Inf,Inf,23.6042767,23.6042767,23.6042767,23.6042767,23.6042767
150.77,4723.2631836,Inf,Inf,23.5952339,23.5952339,23.5952339,23.5952339,23.5952339
150.78,4723.2485352,Inf,Inf,23.5659809,23.5659809,23.5659809,23.5659809,23.5659809
150.79,4723.2485352,Inf,Inf,23.5659199,23.5659199,23.5659199,23.5659199,23.5659199
150.80,4723.2485352,Inf,Inf,23.5659504,23.5659504,23.5659504,23.5659504,23.5659504
150.81,4723.2480469,Inf,Inf,23.5647221,23.5647221,23.5647221,23.5647221,23.5647221
150.82,4723.2480469,Inf,Inf,23.5647488,23.5647488,23.5647488,23.5647488,23.5647488
150.83,4723.2441406,Inf,Inf,23.5565796,23.5565796,23.5565796,23.5565796,23.5565796
150.84,4723.2392578,Inf,Inf,23.5476589,23.5476589,23.5476589,23.5476589,23.5476589
150.85,4723.2377930,Inf,Inf,23.5446396,23.5446396,23.5446396,23.5446396,23.5446396
150.86,4723.2377930,Inf,Inf,23.5444069,23.5444069,23.5444069,23.5444069,23.5444069
150.88,4723.2377930,Inf,Inf,23.5444527,23.5444527,23.5444527,23.5444527,23.5444527
150.89,4723.2377930,Inf,Inf,23.5444984,23.5444984,23.5444984,23.5444984,23.5444984
150.90,4723.2377930,Inf,Inf,23.5445480,23.5445480,23.5445480,23.5445480,23.5445480
150.91,4723.2377930,Inf,Inf,23.5445995,23.5445995,23.5445995,23.5445995,23.5445995
150.92,4723.2377930,Inf,Inf,23.5446625,23.5446625,23.5446625,23.5446625,23.5446625
150.93,4723.2377930,Inf,Inf,23.5447540,23.5447540,23.5447540,23.5447540,23.5447540
150.94,4723.2382812,Inf,Inf,23.5448570,23.5448570,23.5448570,23.5448570,23.5448570
150.95,4723.2382812,Inf,Inf,23.5449638,23.5449638,23.5449638,23.5449638,23.5449638
150.96,4723.2382812,Inf,Inf,23.5450630,23.5450630,23.5450630,23.5450630,23.5450630
150.97,4723.2382812,Inf,Inf,23.5451412,23.5451412,23.5451412,23.5451412,23.5451412
150.98,4723.2382812,Inf,Inf,23.5451756,23.5451756,23.5451756,23.5451756,23.5451756
150.99,4723.2382812,Inf,Inf,23.5452251,23.5452251,23.5452251,23.5452251,23.5452251
151.00,4723.2382812,Inf,Inf,23.5452747,23.5452747,23.5452747,23.5452747,23.5452747
151.01,4716.4604492,Inf,Inf,23.5115318,23.5115318,23.5115318,23.5115318,23.5115318
151.02,4716.4604492,Inf,Inf,23.5115643,23.5115643,23.5115643,23.5115643,23.5115643
151.03,4716.4604492,Inf,Inf,23.5115929,23.5115929,23.5115929,23.5115929,23.5115929
151.04,4716.4604492,Inf,Inf,23.5116138,23.5116138,23.5116138,23.5116138,23.5116138
151.05,4716.4604492,Inf,Inf,23.5116463,23.5116463,23.5116463,23.5116463,23.5116463
151.06,4716.4604492,Inf,Inf,23.5116920,23.5116920,23.5116920,23.5116920,23.5116920
151.07,4716.4609375,Inf,Inf,23.5117531,23.5117531,23.5117531,23.5117531,23.5117531
151.08,4716.4609375,Inf,Inf,23.5118313,23.5118313,23.5118313,23.5118313,23.5118313
151.09,4716.4609375,Inf,Inf,23.5118942,23.5118942,23.5118942,23.5118942,23.5118942
151.10,4716.4609375,Inf,Inf,23.5119476,23.5119476,23.5119476,23.5119476,23.5119476
151.11,4716.4609375,Inf,Inf,23.5119877,23.5119877,23.5119877,23.5119877,23.5119877
151.12,4716.4609375,Inf,Inf,23.5120125,23.5120125,23.5120125,23.5120125,23.5120125
151.14,4716.4609375,Inf,Inf,23.5120335,23.5120335,23.5120335,23.5120335,23.5120335
151.15,4716.4609375,Inf,Inf,23.5120373,23.5120373,23.5120373,23.5120373,23.5120373
151.16,4716.4609375,Inf,Inf,23.5120373,23.5120373,23.5120373,23.5120373,23.5120373
151.17,4716.4609375,Inf,Inf,23.5120335,23.5120335,23.5120335,23.5120335,23.5120335
151.18,4716.4609375,Inf,Inf,23.5120296,23.5120296,23.5120296,23.5120296,23.5120296
151.19,4716.4609375,Inf,Inf,23.5120220,23.5120220,23.5120220,23.5120220,23.5120220
151.20,4716.4609375,Inf,Inf,23.5120182,23.5120182,23.5120182,23.5120182,23.5120182
151.21,4716.4609375,Inf,Inf,23.5120125,23.5120125,23.5120125,23.5120125,23.5120125
151.22,4716.4609375,Inf,Inf,23.5120087,23.5120087,23.5120087,23.5120087,23.5120087
151.23,4716.4609375,Inf,Inf,23.5120087,23.5120087,23.5120087,23.5120087,23.5120087
151.24,4716.4609375,Inf,Inf,23.5120277,23.5120277,23.5120277,23.5120277,23.5120277
151.25,4716.4609375,Inf,Inf,23.5120544,23.5120544,23.5120544,23.5120544,23.5120544
151.26,4716.4609375,Inf,Inf,23.5120735,23.5120735,23.5120735,23.5120735,23.5120735
151.27,4716.4609375,Inf,Inf,23.5120945,23.5120945,23.5120945,23.5120945,23.5120945
151.28,4716.4609375,Inf,Inf,23.5121136,23.5121136,23.5121136,23.5121136,23.5121136
151.29,4716.4609375,Inf,Inf,23.5121269,23.5121269,23.5121269,23.5121269,23.5121269
151.30,4716.4609375,Inf,Inf,23.5121326,23.5121326,23.5121326,23.5121326,23.5121326
151.31,4716.4609375,Inf,Inf,23.5121365,23.5121365,23.5121365,23.5121365,23.5121365
151.32,4716.4609375,Inf,Inf,23.5121384,23.5121384,23.5121384,23.5121384,23.5121384
151.33,4716.4609375,Inf,Inf,23.5121403,23.5121403,23.5121403,23.5121403,23.5121403
151.34,4716.4609375,Inf,Inf,23.5121384,23.5121384,23.5121384,23.5121384,23.5121384
151.35,4716.4609375,Inf,Inf,23.5121479,23.5121479,23.5121479,23.5121479,23.5121479
151.36,4716.4609375,Inf,Inf,23.5121479,23.5121479,23.5121479,23.5121479,23.5121479
151.38,4716.4609375,Inf,Inf,23.5121479,23.5121479,23.5121479,23.5121479,23.5121479
151.39,4716.4609375,Inf,Inf,23.5121555,23.5121555,23.5121555,23.5121555,23.5121555
151.40,4716.4609375,Inf,Inf,23.5121670,23.5121670,23.5121670,23.5121670,23.5121670
151.41,4716.4609375,Inf,Inf,23.5121899,23.5121899,23.5121899,23.5121899,23.5121899
151.42,4716.4609375,Inf,Inf,23.5122318,23.5122318,23.5122318,23.5122318,23.5122318
151.43,4716.4609375,Inf,Inf,23.5122833,23.5122833,23.5122833,23.5122833,23.5122833
151.44,4716.4609375,Inf,Inf,23.5123596,23.5123596,23.5123596,23.5123596,23.5123596
151.45,4716.4609375,Inf,Inf,23.5124588,23.5124588,23.5124588,23.5124588,23.5124588
151.46,4716.4609375,Inf,Inf,23.5124874,23.5124874,23.5124874,23.5124874,23.5124874
151.47,4716.4609375,Inf,Inf,23.5125237,23.5125237,23.5125237,23.5125237,23.5125237
151.48,4716.4609375,Inf,Inf,23.5125732,23.5125732,23.5125732,23.5125732,23.5125732
151.49,4716.4609375,Inf,Inf,23.5119171,23.5119171,23.5119171,23.5119171,23.5119171
151.50,4716.4609375,Inf,Inf,23.5116482,23.5116482,23.5116482,23.5116482,23.5116482
151.51,4716.4609375,Inf,Inf,23.5116997,23.5116997,23.5116997,23.5116997,23.5116997
151.52,4716.4609375,Inf,Inf,23.5117416,23.5117416,23.5117416,23.5117416,23.5117416
151.53,4716.4609375,Inf,Inf,23.5117798,23.5117798,23.5117798,23.5117798,23.5117798
151.54,4716.4609375,Inf,Inf,23.5118332,23.5118332,23.5118332,23.5118332,23.5118332
151.55,4716.4609375,Inf,Inf,23.5118904,23.5118904,23.5118904,23.5118904,23.5118904
151.56,4716.4609375,Inf,Inf,23.5119610,23.5119610,23.5119610,23.5119610,23.5119610
151.57,4716.4609375,Inf,Inf,23.5120277,23.5120277,23.5120277,23.5120277,23.5120277
151.58,4716.4609375,Inf,Inf,23.5121403,23.5121403,23.5121403,23.5121403,23.5121403
151.59,4716.4609375,Inf,Inf,23.5122700,23.5122700,23.5122700,23.5122700,23.5122700
151.60,4716.4609375,Inf,Inf,23.5124569,23.5124569,23.5124569,23.5124569,23.5124569
151.61,4716.4614258,Inf,Inf,23.5126324,23.5126324,23.5126324,23.5126324,23.5126324
151.62,4716.4614258,Inf,Inf,23.5127983,23.5127983,23.5127983,23.5127983,23.5127983
151.64,4716.4614258,Inf,Inf,23.5129604,23.5129604,23.5129604,23.5129604,23.5129604
151.65,4716.4614258,Inf,Inf,23.5131493,23.5131493,23.5131493,23.5131493,23.5131493
151.66,4716.4619141,Inf,Inf,23.5133610,23.5133610,23.5133610,23.5133610,23.5133610
151.67,4716.4619141,Inf,Inf,23.5135555,23.5135555,23.5135555,23.5135555,23.5135555
151.68,4716.4619141,Inf,Inf,23.5137253,23.5137253,23.5137253,23.5137253,23.5137253
151.69,4716.4619141,Inf,Inf,23.5138912,23.5138912,23.5138912,23.5138912,23.5138912
151.70,4716.4619141,Inf,Inf,23.5140343,23.5140343,23.5140343,23.5140343,23.5140343
151.71,4716.4609375,Inf,Inf,23.5118752,23.5118752,23.5118752,23.5118752,23.5118752
151.72,4716.4609375,Inf,Inf,23.5119324,23.5119324,23.5119324,23.5119324,23.5119324
151.73,4716.4609375,Inf,Inf,23.5120010,23.5120010,23.5120010,23.5120010,23.5120010
151.74,4716.4609375,Inf,Inf,23.5120564,23.5120564,23.5120564,23.5120564,23.5120564
151.75,4716.4609375,Inf,Inf,23.5121269,23.5121269,23.5121269,23.5121269,23.5121269
151.76,4716.4614258,Inf,Inf,23.5122280,23.5122280,23.5122280,23.5122280,23.5122280
151.77,4716.4614258,Inf,Inf,23.5123539,23.5123539,23.5123539,23.5123539,23.5123539
151.78,4716.4614258,Inf,Inf,23.5125046,23.5125046,23.5125046,23.5125046,23.5125046
151.79,4716.4614258,Inf,Inf,23.5126495,23.5126495,23.5126495,23.5126495,23.5126495
151.80,4716.4614258,Inf,Inf,23.5127773,23.5127773,23.5127773,23.5127773,23.5127773
151.81,4716.4619141,Inf,Inf,23.5128765,23.5128765,23.5128765,23.5128765,23.5128765
151.82,4716.4619141,Inf,Inf,23.5129700,23.5129700,23.5129700,23.5129700,23.5129700
151.83,4716.4619141,Inf,Inf,23.5130539,23.5130539,23.5130539,23.5130539,23.5130539
151.84,4716.4619141,Inf,Inf,23.5131359,23.5131359,23.5131359,23.5131359,23.5131359
151.85,4716.4619141,Inf,Inf,23.5132103,23.5132103,23.5132103,23.5132103,23.5132103
151.86,4716.4619141,Inf,Inf,23.5132885,23.5132885,23.5132885,23.5132885,23.5132885
151.88,4716.4619141,Inf,Inf,23.5133629,23.5133629,23.5133629,23.5133629,23.5133629
151.89,4716.4619141,Inf,Inf,23.5134315,23.5134315,23.5134315,23.5134315,23.5134315
151.90,4716.4619141,Inf,Inf,23.5134983,23.5134983,23.5134983,23.5134983,23.5134983
151.91,4716.4619141,Inf,Inf,23.5135632,23.5135632,23.5135632,23.5135632,23.5135632
151.92,4716.4619141,Inf,Inf,23.5136337,23.5136337,23.5136337,23.5136337,23.5136337
151.93,4716.4619141,Inf,Inf,23.5137005,23.5137005,23.5137005,23.5137005,23.5137005
151.94,4716.4619141,Inf,Inf,23.5137691,23.5137691,23.5137691,23.5137691,23.5137691
151.95,4716.4619141,Inf,Inf,23.5138397,23.5138397,23.5138397,23.5138397,23.5138397
151.96,4716.4619141,Inf,Inf,23.5139103,23.5139103,23.5139103,23.5139103,23.5139103
151.97,4716.4619141,Inf,Inf,23.5139713,23.5139713,23.5139713,23.5139713,23.5139713
151.98,4716.4624023,Inf,Inf,23.5140419,23.5140419,23.5140419,23.5140419,23.5140419
151.99,4716.4624023,Inf,Inf,23.5141087,23.5141087,23.5141087,23.5141087,23.5141087
152.00,4716.4624023,Inf,Inf,23.5141678,23.5141678,23.5141678,23.5141678,23.5141678
152.01,4710.8286133,Inf,Inf,23.4861355,23.4861355,23.4861355,23.4861355,23.4861355
152.02,4710.8286133,Inf,Inf,23.4861832,23.4861832,23.4861832,23.4861832,23.4861832
152.03,4710.8286133,Inf,Inf,23.4862289,23.4862289,23.4862289,23.4862289,23.4862289
152.04,4710.8286133,Inf,Inf,23.4862709,23.4862709,23.4862709,23.4862709,23.4862709
152.05,4710.8291016,Inf,Inf,23.4863071,23.4863071,23.4863071,23.4863071,23.4863071
152.06,4710.8291016,Inf,Inf,23.4863529,23.4863529,23.4863529,23.4863529,23.4863529
152.07,4710.8291016,Inf,Inf,23.4863968,23.4863968,23.4863968,23.4863968,23.4863968
152.08,4710.8291016,Inf,Inf,23.4864426,23.4864426,23.4864426,23.4864426,23.4864426
152.09,4710.8291016,Inf,Inf,23.4864864,23.4864864,23.4864864,23.4864864,23.4864864
152.10,4710.8291016,Inf,Inf,23.4865189,23.4865189,23.4865189,23.4865189,23.4865189
152.11,4710.8291016,Inf,Inf,23.4865532,23.4865532,23.4865532,23.4865532,23.4865532
152.12,4710.8291016,Inf,Inf,23.4865837,23.4865837,23.4865837,23.4865837,23.4865837
152.14,4710.8291016,Inf,Inf,23.4866104,23.4866104,23.4866104,23.4866104,23.4866104
152.15,4710.8291016,Inf,Inf,23.4866486,23.4866486,23.4866486,23.4866486,23.4866486
152.16,4710.8291016,Inf,Inf,23.4866886,23.4866886,23.4866886,23.4866886,23.4866886
152.17,4710.8291016,Inf,Inf,23.4867172,23.4867172,23.4867172,23.4867172,23.4867172
152.18,4710.8291016,Inf,Inf,23.4867477,23.4867477,23.4867477,23.4867477,23.4867477
152.19,4710.8291016,Inf,Inf,23.4867706,23.4867706,23.4867706,23.4867706,23.4867706
152.20,4710.8291016,Inf,Inf,23.4868202,23.4868202,23.4868202,23.4868202,23.4868202
152.21,4710.8291016,Inf,Inf,23.4868832,23.4868832,23.4868832,23.4868832,23.4868832
152.22,4710.8291016,Inf,Inf,23.4869232,23.4869232,23.4869232,23.4869232,23.4869232
152.23,4710.8291016,Inf,Inf,23.4869633,23.4869633,23.4869633,23.4869633,23.4869633
152.24,4710.8291016,Inf,Inf,23.4869976,23.4869976,23.4869976,23.4869976,23.4869976
152.25,4710.8291016,Inf,Inf,23.4870396,23.4870396,23.4870396,23.4870396,23.4870396
152.26,4710.8291016,Inf,Inf,23.4870796,23.4870796,23.4870796,23.4870796,23.4870796
152.27,4710.8291016,Inf,Inf,23.4871292,23.4871292,23.4871292,23.4871292,23.4871292
152.28,4710.8291016,Inf,Inf,23.4871979,23.4871979,23.4871979,23.4871979,23.4871979
152.29,4710.8295898,Inf,Inf,23.4872894,23.4872894,23.4872894,23.4872894,23.4872894
152.30,4710.8295898,Inf,Inf,23.4873886,23.4873886,23.4873886,23.4873886,23.4873886
152.31,4710.8295898,Inf,Inf,23.4875011,23.4875011,23.4875011,23.4875011,23.4875011
152.32,4710.8295898,Inf,Inf,23.4876251,23.4876251,23.4876251,23.4876251,23.4876251
152.33,4710.8295898,Inf,Inf,23.4877510,23.4877510,23.4877510,23.4877510,23.4877510
152.34,4710.8300781,Inf,Inf,23.4878769,23.4878769,23.4878769,23.4878769,23.4878769
152.35,4710.8300781,Inf,Inf,23.4880009,23.4880009,23.4880009,23.4880009,23.4880009
152.36,4710.8300781,Inf,Inf,23.4881325,23.4881325,23.4881325,23.4881325,23.4881325
152.38,4710.8300781,Inf,Inf,23.4882889,23.4882889,23.4882889,23.4882889,23.4882889
152.39,4710.8300781,Inf,Inf,23.4884586,23.4884586,23.4884586,23.4884586,23.4884586
152.40,4710.8300781,Inf,Inf,23.4886398,23.4886398,23.4886398,23.4886398,23.4886398
152.41,4710.8300781,Inf,Inf,23.4888382,23.4888382,23.4888382,23.4888382,23.4888382
152.42,4710.8300781,Inf,Inf,23.4890614,23.4890614,23.4890614,23.4890614,23.4890614
