time,T.air,CO2.ppm,wspd,RAD,VPD,PAR,rain,year,sort
350.68,9.96,380,4.37,4.15,0.36,406.8,0,2011,1
350.69,9.64,380,5.18,0.69,0.31,406.8,0,2011,1
350.7,9.03,380,5.32,0.32,0.22,406.8,0,2011,1
350.71,8.42,380,5.11,0.15,0.14,406.8,0,2011,1
350.72,7.88,380,6.02,0.06,0.1,406.8,0,2011,1
350.73,7.53,380,5.03,0.22,0.08,406.8,0,2011,1
350.74,7.36,380,5.19,0.13,0.16,406.8,0,2011,1
350.75,6.83,380,5.77,0.15,0.18,406.8,0,2011,1
350.76,6.38,380,6.17,0.24,0.17,406.8,0,2011,1
350.77,5.95,380,5.18,0.34,0.18,406.8,0,2011,1
350.78,5.54,380,4.75,0.28,0.18,406.8,0,2011,1
350.79,5.04,380,5.27,0.15,0.17,406.8,0,2011,1
350.8,4.89,380,5.45,0.24,0.18,406.8,0,2011,1
350.81,4.76,380,5.3,0.24,0.2,406.8,0,2011,1
350.82,4.46,380,5.15,0.34,0.21,406.8,0,2011,1
350.83,4.13,380,5.75,0.34,0.22,406.8,0,2011,1
350.84,3.82,380,6.56,0.3,0.23,406.8,0,2011,1
350.85,3.48,380,6.69,0.28,0.21,406.8,0,2011,1
350.86,3.17,380,6.16,0.28,0.2,406.8,0,2011,1
350.88,3.16,380,6.41,0.34,0.23,406.8,0,2011,1
350.89,3.11,380,5.52,0.32,0.25,406.8,0,2011,1
350.9,2.91,380,5.31,0.32,0.26,406.8,0,2011,1
350.91,2.65,380,4.84,0.32,0.24,406.8,0,2011,1
350.92,2.36,380,4.77,0.17,0.22,406.8,0,2011,1
350.93,2.38,380,5.29,0.28,0.22,406.8,0,2011,1
350.94,2.26,380,4.96,0.32,0.21,406.8,0,2011,1
350.95,2.19,380,6.23,0.28,0.19,406.8,0,2011,1
350.96,2.15,380,4.28,0.26,0.19,406.8,0,2011,1
350.97,2.06,380,5.32,0.34,0.18,406.8,0,2011,1
350.98,2.01,380,5.65,0.26,0.17,406.8,0,2011,1
350.99,2,380,6.2,0.34,0.17,406.8,0,2011,1
351,1.72,380,5.65,0.37,0.15,406.8,0,2011,1
351.01,1.53,380,4.43,0.3,0.13,406.8,0,2011,1
351.02,1.44,380,5.21,0.22,0.13,406.8,0,2011,1
351.03,1.47,380,5.29,0.17,0.12,406.8,0,2011,1
351.04,1.25,380,4.83,0.24,0.11,406.8,0,2011,1
351.05,1.19,380,5.54,0.28,0.11,406.8,0,2011,1
351.06,1.22,380,5.44,0.17,0.12,406.8,0,2011,1
351.07,1.15,380,4.86,0.28,0.12,406.8,0,2011,1
351.08,1.06,380,5.33,0.15,0.11,406.8,0,2011,1
351.09,0.96,380,5.41,0.19,0.1,406.8,0,2011,1
351.1,0.82,380,5.28,0.06,0.09,406.8,0,2011,1
351.11,0.82,380,5.66,0.11,0.08,406.8,0,2011,1
351.12,0.78,380,5.5,0.19,0.08,406.8,0,2011,1
351.14,0.77,380,5.79,0.22,0.09,406.8,0,2011,1
351.15,0.67,380,6.01,0.13,0.08,406.8,0,2011,1
351.16,0.57,380,6.61,0.11,0.08,406.8,0,2011,1
351.17,0.49,380,5.46,0.15,0.08,406.8,0,2011,1
351.18,0.4,380,5.01,0.26,0.07,406.8,0,2011,1
351.19,0.31,380,5.24,0.11,0.06,406.8,0,2011,1
351.2,0.39,380,5.26,0.04,0.07,406.8,0,2011,1
351.21,0.29,380,5.17,0.11,0.07,406.8,0,2011,1
351.22,0.23,380,5.76,0.11,0.06,406.8,0,2011,1
351.23,0.28,380,4.84,0.04,0.07,406.8,0,2011,1
351.24,0.25,380,4.66,0.15,0.07,406.8,0,2011,1
351.25,0.25,380,5.18,0.11,0.07,406.8,0,2011,1
351.26,0.2,380,5.82,0.17,0.07,406.8,0,2011,1
351.27,0.21,380,5,0.15,0.07,406.8,0,2011,1
351.28,0.2,380,5.29,0.19,0.07,406.8,0,2011,1
351.29,0.09,380,5.4,0.56,0.06,406.8,0,2011,1
351.3,0.04,380,4.5,1.51,0.06,406.8,0,2011,1
351.31,0.18,380,5.8,5.61,0.06,406.8,0,2011,1
351.32,0.08,380,4.27,14.49,0.05,406.8,0,2011,1
351.33,0.06,380,5.58,24.31,0.06,406.8,0,2011,1
351.34,0.01,380,3.6,34.96,0.05,406.8,0,2011,1
351.35,0.09,380,4.39,50.37,0.05,406.8,0,2011,1
351.36,0.31,380,4.48,59.08,0.07,406.8,0,2011,1
351.38,0.45,380,4.81,69.93,0.07,406.8,0,2011,1
351.39,0.52,380,4.95,100.3,0.07,406.8,0,2011,1
351.4,0.65,380,4.31,110.4,0.07,406.8,0,2011,1
351.41,0.82,380,4.98,121.1,0.08,406.8,0,2011,1
351.42,0.93,380,3.85,112.9,0.08,406.8,0,2011,1
351.43,0.93,380,5.33,90.4,0.07,406.8,0,2011,1
351.44,1.08,380,5.24,139.1,0.07,406.8,0,2011,1
351.45,1.32,380,4.49,142.6,0.08,406.8,0,2011,1
351.46,1.56,380,4.62,115.3,0.08,406.8,0,2011,1
351.47,1.66,380,4.25,108.4,0.08,406.8,0,2011,1
351.48,1.89,380,4.08,128.1,0.1,406.8,0,2011,1
351.49,2.11,380,5.26,179.6,0.12,406.8,0,2011,1
351.5,2.26,380,4.21,142.1,0.12,406.8,0,2011,1
351.51,2.33,380,4.08,113.1,0.12,406.8,0,2011,1
351.52,2.42,380,4.21,145.5,0.14,406.8,0,2011,1
351.53,2.41,380,4.74,110.3,0.14,406.8,0,2011,1
351.54,2.41,380,4.41,109.3,0.14,406.8,0,2011,1
351.55,2.35,380,4.66,179.2,0.13,406.8,0,2011,1
351.56,2.43,380,3.79,140.7,0.14,406.8,0,2011,1
351.57,2.34,380,4.12,90.6,0.12,406.8,0,2011,1
351.58,2.38,380,4.01,110.2,0.13,406.8,0,2011,1
351.59,2.42,380,3.61,122.9,0.13,406.8,0,2011,1
351.6,2.47,380,4.15,131.4,0.13,406.8,0,2011,1
351.61,2.5,380,4.21,84.5,0.13,406.8,0,2011,1
351.62,2.53,380,4.12,91.3,0.14,406.8,0,2011,1
351.64,2.51,380,3.86,73.68,0.14,406.8,0,2011,1
351.65,2.49,380,3.99,65.23,0.14,406.8,0,2011,1
351.66,2.35,380,3.59,58.14,0.14,406.8,0,2011,1
351.67,2.21,380,3.75,36.54,0.13,406.8,0,2011,1
351.68,1.88,380,4.96,13.43,0.11,406.8,0,2011,1
351.69,1.67,380,3.53,6.53,0.11,406.8,0,2011,1
351.7,1.52,380,3.91,1.46,0.1,406.8,0,2011,1
351.71,1.37,380,3.74,0.56,0.1,406.8,0,2011,1
351.72,1.25,380,3.2,0.11,0.09,406.8,0,2011,1
351.73,1.15,380,3.7,0.13,0.09,406.8,0,2011,1
351.74,1.07,380,3.07,0.11,0.08,406.8,0,2011,1
351.75,0.95,380,3.22,0.09,0.08,406.8,0,2011,1
351.76,0.95,380,3.96,0.22,0.09,406.8,0,2011,1
351.77,0.72,380,4.46,0.09,0.07,406.8,0,2011,1
351.78,0.56,380,4.85,0.09,0.07,406.8,0,2011,1
351.79,0.49,380,4.84,0.13,0.07,406.8,0,2011,1
351.8,0.37,380,2.74,0.13,0.06,406.8,0,2011,1
351.81,0.28,380,2.67,0.09,0.06,406.8,0,2011,1
351.82,0.24,380,2.29,0.15,0.05,406.8,0,2011,1
351.83,0.2,380,2.48,0.15,0.05,406.8,0,2011,1
351.84,0.17,380,3.35,0.15,0.05,406.8,0,2011,1
351.85,0.05,380,3.28,0.06,0.04,406.8,0,2011,1
351.86,-0.08,380,3.4,0.04,0.04,406.8,0,2011,1
351.88,-0.13,380,3.19,0.02,0.04,406.8,0,2011,1
351.89,-0.12,380,3.24,0.06,0.04,406.8,0,2011,1
351.9,-0.07,380,3.24,0.06,0.04,406.8,0,2011,1
351.91,-0.14,380,3.84,0.09,0.04,406.8,0,2011,1
351.92,-0.22,380,3.52,0,0.04,406.8,0,2011,1
351.93,-0.28,380,3.9,0.13,0.04,406.8,0,2011,1
351.94,-0.32,380,3.63,0.09,0.04,406.8,0,2011,1
351.95,-0.45,380,3.11,0.04,0.04,406.8,0,2011,1
351.96,-0.58,380,2.57,0.04,0.03,406.8,0,2011,1
351.97,-0.64,380,3.89,0.09,0.03,406.8,0,2011,1
351.98,-0.65,380,2.77,0.04,0.03,406.8,0,2011,1
351.99,-0.64,380,3.97,0.09,0.03,406.8,0,2011,1
352,-0.73,380,3.95,0.04,0.03,406.8,0,2011,1
352.01,-0.76,380,3.43,0.09,0.02,406.8,0,2011,1
352.02,-0.78,380,3.3,0.07,0.02,406.8,0,2011,1
352.03,-0.82,380,3.99,0.09,0.02,406.8,0,2011,1
352.04,-0.84,380,3.55,0.02,0.02,406.8,0,2011,1
352.05,-0.9,380,3.77,0.04,0.02,406.8,0,2011,1
352.06,-0.86,380,4.38,0.04,0.02,406.8,0,2011,1
352.07,-0.8,380,3.67,0.04,0.02,406.8,0,2011,1
352.08,-0.82,380,3.25,0.11,0.02,406.8,0,2011,1
352.09,-0.86,380,3.34,0.09,0.01,406.8,0,2011,1
352.1,-0.89,380,3.72,0,0.01,406.8,0,2011,1
352.11,-0.99,380,3.46,0.11,0.01,406.8,0,2011,1
352.12,-1.02,380,3.04,0.09,0.01,406.8,0,2011,1
352.14,-1.07,380,3.21,0.13,0.01,406.8,0,2011,1
352.15,-1.12,380,3.32,0.11,0.01,406.8,0,2011,1
352.16,-1.17,380,3.11,0.04,0.01,406.8,0,2011,1
352.17,-1.23,380,3.15,0.11,0.01,406.8,0,2011,1
352.18,-1.24,380,3.63,0.07,0.01,406.8,0,2011,1
352.19,-1.27,380,4.1,0.04,0.01,406.8,0,2011,1
352.2,-1.32,380,3.53,0.04,0,406.8,0,2011,1
352.21,-1.35,380,3.42,0.04,0,406.8,0,2011,1
352.22,-1.37,380,3.95,0.04,0,406.8,0,2011,1
352.23,-1.41,380,3.6,0,0,406.8,0,2011,1
352.24,-1.4,380,3.55,0.04,0,406.8,0,2011,1
352.25,-1.42,380,2.98,0.11,0,406.8,0,2011,1
352.26,-1.42,380,3.33,0.13,0,406.8,0,2011,1
352.27,-1.44,380,3.02,0.15,0,406.8,0,2011,1
352.28,-1.46,380,3.24,0.15,0,406.8,0,2011,1
352.29,-1.48,380,2.49,0.34,0,406.8,0,2011,1
352.3,-1.53,380,2.37,0.8,0,406.8,0,2011,1
352.31,-1.61,380,2.63,2.43,0,406.8,0,2011,1
352.32,-1.64,380,2.7,6.45,0,406.8,0,2011,1
352.33,-1.65,380,2.78,13.8,0,406.8,0,2011,1
352.34,-1.67,380,2.2,18.17,0,406.8,0,2011,1
352.35,-1.68,380,2.57,34.92,0,406.8,0,2011,1
352.36,-1.64,380,2.61,53.37,0,406.8,0,2011,1
352.38,-1.62,380,2.22,63.56,0,406.8,0,2011,1
352.39,-1.61,380,2.82,71.23,0,406.8,0,2011,1
352.4,-1.58,380,2.35,91.5,0,406.8,0,2011,1
352.41,-1.51,380,2.65,98.8,0,406.8,0,2011,1
352.42,-1.46,380,1.97,90.8,0,406.8,0,2011,1
352.43,-1.46,380,2.4,64.12,0,406.8,0,2011,1
352.44,-1.41,380,2.28,96.7,0,406.8,0,2011,1
352.45,-1.27,380,2.23,118.6,0,406.8,0,2011,1
352.46,-1.14,380,2.22,119.8,0,406.8,0,2011,1
352.47,-1,380,2.29,114.4,0.01,406.8,0,2011,1
352.48,-0.71,380,2.25,125,0.01,406.8,0,2011,1
352.49,-0.54,380,2.53,86.7,0.02,406.8,0,2011,1
352.5,-0.14,380,2.55,157.1,0.03,406.8,0,2011,1
352.51,0.08,380,2.49,165.6,0.03,406.8,0,2011,1
352.52,0.2,380,2.93,145.8,0.05,406.8,0,2011,1
352.53,0.47,380,2.38,234,0.06,406.8,0,2011,1
352.54,0.8,380,2.91,308,0.07,406.8,0,2011,1
352.55,1,380,2.76,295.3,0.08,406.8,0,2011,1
352.56,1.21,380,2.92,338.9,0.1,406.8,0,2011,1
352.57,1.36,380,2.96,371.2,0.09,406.8,0,2011,1
352.58,1.47,380,2.41,117.3,0.09,406.8,0,2011,1
352.59,1.36,380,1.87,61.15,0.09,406.8,0,2011,1
352.6,1.3,380,2.78,53.07,0.09,406.8,0,2011,1
352.61,1.31,380,1.85,59.43,0.08,406.8,0,2011,1
352.62,1.59,380,2.52,77.75,0.09,406.8,0,2011,1
352.64,1.9,380,2.29,82.9,0.11,406.8,0,2011,1
352.65,1.86,380,2.43,46.02,0.11,406.8,0,2011,1
352.66,1.88,380,1.96,63,0.12,406.8,0,2011,1
352.67,1.78,380,1.63,30.18,0.12,406.8,0,2011,1
352.68,1.69,380,1.74,10.77,0.12,406.8,0,2011,1
352.69,1.6,380,2.07,5.89,0.12,406.8,0,2011,1
352.7,1.63,380,2.52,1.59,0.13,406.8,0,2011,1
352.71,1.59,380,2.74,0.49,0.13,406.8,0,2011,1
352.72,1.46,380,3.1,0.32,0.13,406.8,0,2011,1
352.73,1.23,380,2.38,0.26,0.13,406.8,0,2011,1
352.74,1,380,2.61,0.17,0.13,406.8,0,2011,1
352.75,0.84,380,2.47,0.15,0.13,406.8,0,2011,1
352.76,0.63,380,2.41,0.17,0.13,406.8,0,2011,1
352.77,0.38,380,2.15,0.11,0.12,406.8,0,2011,1
352.78,0.15,380,2.46,0.17,0.11,406.8,0,2011,1
352.79,0.03,380,2.83,0.06,0.1,406.8,0,2011,1
352.8,-0.04,380,2.65,0.02,0.1,406.8,0,2011,1
352.81,-0.2,380,2.75,0,0.1,406.8,0,2011,1
352.82,-0.23,380,2.26,0.06,0.11,406.8,0,2011,1
352.83,-0.53,380,1.92,0.06,0.09,406.8,0,2011,1
352.84,-0.72,380,1.75,0.13,0.08,406.8,0,2011,1
352.85,-0.79,380,1.83,0.02,0.08,406.8,0,2011,1
352.86,-0.87,380,2.39,0.04,0.09,406.8,0,2011,1
352.88,-1.03,380,2.51,0,0.08,406.8,0,2011,1
352.89,-0.99,380,3.13,0.02,0.09,406.8,0,2011,1
352.9,-1.15,380,2.9,0.02,0.08,406.8,0,2011,1
352.91,-1.11,380,2.99,0.07,0.09,406.8,0,2011,1
352.92,-1.29,380,2.95,0,0.08,406.8,0,2011,1
352.93,-1.45,380,3.26,0,0.07,406.8,0,2011,1
352.94,-1.42,380,3.28,0.02,0.08,406.8,0,2011,1
352.95,-1.48,380,3.19,0.02,0.08,406.8,0,2011,1
352.96,-1.52,380,3.14,0,0.08,406.8,0,2011,1
352.97,-1.61,380,2.88,0.02,0.08,406.8,0,2011,1
352.98,-1.56,380,2.67,0,0.09,406.8,0,2011,1
352.99,-1.45,380,3.56,0,0.1,406.8,0,2011,1
353,-1.28,380,3.01,0.02,0.12,406.8,0,2011,1
353.01,-1.54,380,2.45,0,0.11,406.8,0,2011,1
353.02,-1.88,380,1.87,0,0.08,406.8,0,2011,1
353.03,-2.01,380,2.09,0.09,0.07,406.8,0,2011,1
353.04,-1.96,380,1.91,0.02,0.08,406.8,0,2011,1
353.05,-1.97,380,1.8,0.02,0.08,406.8,0,2011,1
353.06,-1.73,380,3.4,0.07,0.09,406.8,0,2011,1
353.07,-2.04,380,3.78,0.02,0.07,406.8,0,2011,1
353.08,-1.79,380,3.61,0.02,0.09,406.8,0,2011,1
353.09,-2.17,380,3.12,0.04,0.06,406.8,0,2011,1
353.1,-2.16,380,3.31,0,0.06,406.8,0,2011,1
353.11,-2.17,380,2.78,0,0.06,406.8,0,2011,1
353.12,-2.11,380,2.22,0,0.07,406.8,0,2011,1
353.14,-2.03,380,2.05,0.02,0.08,406.8,0,2011,1
353.15,-2.06,380,2.14,0.07,0.08,406.8,0,2011,1
353.16,-2.02,380,1.73,0.02,0.08,406.8,0,2011,1
353.17,-2.08,380,2.15,0.09,0.07,406.8,0,2011,1
353.18,-2.07,380,1.83,0.04,0.07,406.8,0,2011,1
353.19,-2.13,380,1.94,0.04,0.07,406.8,0,2011,1
353.2,-2.22,380,2.28,0,0.06,406.8,0,2011,1
353.21,-2.38,380,2.38,0,0.05,406.8,0,2011,1
353.22,-2.3,380,3.08,0.09,0.05,406.8,0,2011,1
353.23,-2.47,380,2.97,0.02,0.04,406.8,0,2011,1
353.24,-2.54,380,2.77,0.04,0.03,406.8,0,2011,1
353.25,-2.45,380,3.1,0,0.02,406.8,0,2011,1
353.26,-2.32,380,3.16,0,0.02,406.8,0,2011,1
353.27,-2.27,380,3.13,0.02,0.01,406.8,0,2011,1
353.28,-2.16,380,2.61,0.07,0.01,406.8,0,2011,1
353.29,-2.08,380,2.83,0.45,0.01,406.8,0,2011,1
353.3,-1.96,380,2.49,1.68,0.01,406.8,0,2011,1
353.31,-1.88,380,3.22,6.6,0.02,406.8,0,2011,1
353.32,-1.95,380,3.31,11.01,0.02,406.8,0,2011,1
353.33,-1.91,380,3.71,21.01,0.01,406.8,0,2011,1
353.34,-1.83,380,2.75,31.31,0.01,406.8,0,2011,1
353.35,-1.71,380,2.47,35.07,0.01,406.8,0,2011,1
353.36,-1.56,380,3.09,41.75,0.01,406.8,0,2011,1
353.38,-1.52,380,2.64,56.05,0.01,406.8,0,2011,1
353.39,-1.42,380,2.64,70.8,0.01,406.8,0,2011,1
353.4,-1.23,380,2.96,82,0.02,406.8,0,2011,1
353.41,-1.14,380,2.88,94.7,0.02,406.8,0,2011,1
353.42,-0.97,380,2.78,111.6,0.02,406.8,0,2011,1
353.43,-0.8,380,2.22,107.4,0.03,406.8,0,2011,1
353.44,-0.76,380,2.7,113.4,0.03,406.8,0,2011,1
353.45,-0.68,380,1.73,101.1,0.02,406.8,0,2011,1
353.46,-0.48,380,1.52,131,0.03,406.8,0,2011,1
353.47,-0.19,380,1.56,149.8,0.04,406.8,0,2011,1
353.48,-0.02,380,2.09,117.6,0.04,406.8,0,2011,1
353.49,0.09,380,2.26,143.6,0.04,406.8,0,2011,1
353.5,0.4,380,2.07,146.5,0.05,406.8,0,2011,1
353.51,0.65,380,2.4,187,0.05,406.8,0,2011,1
353.52,0.98,380,2.46,141.2,0.06,406.8,0,2011,1
353.53,1.13,380,1.92,136.8,0.06,406.8,0,2011,1
353.54,1.44,380,1.85,192.6,0.07,406.8,0,2011,1
353.55,1.55,380,1.96,158.6,0.08,406.8,0,2011,1
353.56,1.68,380,2.15,142.9,0.08,406.8,0,2011,1
353.57,1.8,380,1.91,106.5,0.08,406.8,0,2011,1
353.58,1.82,380,3.3,115.7,0.08,406.8,0,2011,1
353.59,1.86,380,3.07,99.6,0.07,406.8,0,2011,1
353.6,1.9,380,2.78,77.29,0.07,406.8,0,2011,1
353.61,2.01,380,2.05,49.99,0.08,406.8,0,2011,1
353.62,2.04,380,2.29,41.74,0.07,406.8,0,2011,1
353.64,2.08,380,1.8,39.42,0.07,406.8,0,2011,1
353.65,2.17,380,2.65,38.8,0.08,406.8,0,2011,1
353.66,2.25,380,2.66,22.22,0.08,406.8,0,2011,1
353.67,2.27,380,2.38,14.92,0.08,406.8,0,2011,1
353.68,2.24,380,2.58,7.91,0.08,406.8,0,2011,1
353.69,2.22,380,1.92,2.79,0.08,406.8,0,2011,1
353.7,2.18,380,2.36,1.08,0.08,406.8,0,2011,1
353.71,2.14,380,2.17,0.43,0.07,406.8,0,2011,1
353.72,2.05,380,2.51,0.28,0.07,406.8,0,2011,1
353.73,1.99,380,2.21,0.15,0.07,406.8,0,2011,1
353.74,1.97,380,2.41,0.26,0.07,406.8,0,2011,1
353.75,1.97,380,2.85,0.15,0.06,406.8,0,2011,1
353.76,1.96,380,2.14,0.3,0.06,406.8,0,2011,1
353.77,1.94,380,2.04,0.13,0.06,406.8,0,2011,1
353.78,1.91,380,2.61,0.19,0.06,406.8,0,2011,1
353.79,1.85,380,2.02,0.22,0.05,406.8,0,2011,1
353.8,1.82,380,2.44,0.26,0.05,406.8,0,2011,1
353.81,1.73,380,1.84,0.22,0.05,406.8,0,2011,1
353.82,1.69,380,2.73,0.24,0.04,406.8,0,2011,1
353.83,1.7,380,2.43,0.11,0.04,406.8,0,2011,1
353.84,1.7,380,2.46,0.13,0.04,406.8,0,2011,1
353.85,1.67,380,1.97,0.09,0.04,406.8,0,2011,1
353.86,1.64,380,3.15,0.17,0.04,406.8,0,2011,1
353.88,1.62,380,2.84,0.11,0.04,406.8,0,2011,1
353.89,1.64,380,2.78,0.09,0.04,406.8,0,2011,1
353.9,1.62,380,2.64,0.13,0.04,406.8,0,2011,1
353.91,1.57,380,3.29,0.22,0.03,406.8,0,2011,1
353.92,1.48,380,3.18,0.13,0.03,406.8,0,2011,1
353.93,1.44,380,2.89,0.13,0.03,406.8,0,2011,1
353.94,1.44,380,3.76,0.13,0.03,406.8,0,2011,1
353.95,1.43,380,2.96,0.11,0.03,406.8,0,2011,1
353.96,1.42,380,3.13,0.13,0.03,406.8,0,2011,1
353.97,1.43,380,3.06,0.19,0.03,406.8,0,2011,1
353.98,1.31,380,3.66,0.26,0.03,406.8,0,2011,1
353.99,1.23,380,2.98,0.06,0.03,406.8,0,2011,1
354,1.22,380,2.68,0.22,0.03,406.8,0,2011,1
354.01,1.18,380,2.83,0.09,0.03,406.8,0,2011,1
354.02,1.09,380,2.4,0.15,0.03,406.8,0,2011,1
354.03,1.02,380,2.38,0.17,0.03,406.8,0,2011,1
354.04,1.03,380,2.84,0.22,0.03,406.8,0,2011,1
354.05,1.03,380,3.24,0.11,0.03,406.8,0,2011,1
354.06,0.99,380,3.24,0.09,0.03,406.8,0,2011,1
354.07,1.02,380,3.17,0.15,0.03,406.8,0,2011,1
354.08,1.02,380,3.07,0.13,0.03,406.8,0,2011,1
354.09,1.06,380,2.87,0.3,0.04,406.8,0,2011,1
354.1,0.84,380,2.86,0.24,0.03,406.8,0,2011,1
354.11,0.59,380,3.46,0.22,0.03,406.8,0,2011,1
354.12,0.59,380,3.01,0.13,0.03,406.8,0,2011,1
354.14,0.65,380,2.8,0.11,0.04,406.8,0,2011,1
354.15,0.51,380,2.76,0.15,0.04,406.8,0,2011,1
354.16,0.28,380,3.37,0.09,0.04,406.8,0,2011,1
354.17,0.27,380,2.9,0.06,0.05,406.8,0,2011,1
354.18,0.14,380,4.15,0.09,0.05,406.8,0,2011,1
354.19,-0.04,380,4.55,0.06,0.05,406.8,0,2011,1
354.2,-0.17,380,4.93,0.11,0.05,406.8,0,2011,1
354.21,-0.13,380,4.94,0.06,0.05,406.8,0,2011,1
354.22,-0.17,380,5.17,0.06,0.05,406.8,0,2011,1
354.23,-0.32,380,4.75,0.04,0.04,406.8,0,2011,1
354.24,-0.06,380,4.19,0.15,0.05,406.8,0,2011,1
354.25,0.07,380,3.36,0.13,0.06,406.8,0,2011,1
354.26,0.4,380,3.09,0.07,0.07,406.8,0,2011,1
354.27,0.46,380,2.35,0.17,0.08,406.8,0,2011,1
354.28,0.68,380,2.87,0.22,0.09,406.8,0,2011,1
354.29,0.56,380,4.48,0.49,0.1,406.8,0,2011,1
354.3,0.53,380,3.2,1.29,0.1,406.8,0,2011,1
354.31,0.67,380,2.99,3.4,0.11,406.8,0,2011,1
354.32,0.22,380,4.94,7.61,0.1,406.8,0,2011,1
354.33,0.28,380,5.76,10.19,0.1,406.8,0,2011,1
354.34,0.54,380,3.87,15.2,0.1,406.8,0,2011,1
354.35,1.07,380,3.19,27.22,0.09,406.8,0,2011,1
354.36,1.23,380,3.16,40.05,0.09,406.8,0,2011,1
354.38,1.17,380,3.08,50.11,0.07,406.8,0,2011,1
354.39,1.22,380,3.37,46.11,0.06,406.8,0,2011,1
354.4,1.38,380,3.2,35.58,0.04,406.8,0,2011,1
354.41,1.63,380,3.4,43.79,0.03,406.8,0,2011,1
354.42,1.78,380,3.3,53.85,0.03,406.8,0,2011,1
354.43,1.94,380,2.6,71.64,0.02,406.8,0,2011,1
354.44,2,380,2.84,84.5,0.03,406.8,0,2011,1
354.45,2.01,380,3.57,74.84,0.02,406.8,0,2011,1
354.46,2.25,380,2.88,75.23,0.02,406.8,0,2011,1
354.47,2.48,380,3.13,68.03,0.02,406.8,0,2011,1
354.48,2.61,380,2.89,68.16,0.02,406.8,0,2011,1
354.49,2.68,380,3.17,71.96,0.02,406.8,0,2011,1
354.5,2.87,380,2.8,57.73,0.02,406.8,0,2011,1
354.51,3.12,380,2.7,56.81,0.01,406.8,0,2011,1
354.52,3.22,380,3.38,57.95,0.02,406.8,0,2011,1
354.53,3.35,380,3.11,54.6,0.02,406.8,0,2011,1
354.54,3.57,380,2.91,53.35,0.03,406.8,0,2011,1
354.55,3.86,380,3.61,49.22,0.04,406.8,0,2011,1
354.56,4.24,380,3.51,56.77,0.05,406.8,0,2011,1
354.57,4.6,380,3.77,65.41,0.06,406.8,0,2011,1
354.58,4.86,380,4.28,50.51,0.06,406.8,0,2011,1
354.59,5.11,380,3.85,50.42,0.07,406.8,0,2011,1
354.6,5.33,380,3.17,42.81,0.07,406.8,0,2011,1
354.61,5.47,380,3.22,35.37,0.08,406.8,0,2011,1
354.62,5.59,380,3.33,32.47,0.08,406.8,0,2011,1
354.64,5.6,380,3.86,23.66,0.08,406.8,0,2011,1
354.65,5.62,380,3.31,18.95,0.08,406.8,0,2011,1
354.66,5.75,380,3.58,13.5,0.07,406.8,0,2011,1
354.67,5.82,380,3.33,7.74,0.07,406.8,0,2011,1
354.68,5.9,380,4.54,4.23,0.08,406.8,0,2011,1
354.69,6.01,380,4.41,1.7,0.08,406.8,0,2011,1
354.7,6.18,380,3.99,0.99,0.07,406.8,0,2011,1
354.71,6.26,380,4.05,0.37,0.07,406.8,0,2011,1
354.72,6.27,380,3.83,0.15,0.07,406.8,0,2011,1
354.73,6.24,380,4.55,0.24,0.07,406.8,0,2011,1
354.74,6.2,380,4.99,0.17,0.06,406.8,0,2011,1
354.75,6.12,380,3.47,0.28,0.06,406.8,0,2011,1
354.76,6.08,380,3.4,0.26,0.06,406.8,0,2011,1
354.77,6.07,380,3.2,0.17,0.06,406.8,0,2011,1
354.78,6.04,380,3.77,0.28,0.06,406.8,0,2011,1
354.79,6.01,380,3.85,0.28,0.06,406.8,0,2011,1
354.8,5.97,380,4.17,0.3,0.06,406.8,0,2011,1
354.81,5.93,380,3.63,0.3,0.05,406.8,0,2011,1
354.82,5.92,380,3.33,0.19,0.05,406.8,0,2011,1
354.83,5.91,380,3.32,0.15,0.06,406.8,0,2011,1
354.84,5.89,380,3.26,0.37,0.06,406.8,0,2011,1
354.85,5.87,380,2.97,0.3,0.06,406.8,0,2011,1
354.86,5.82,380,3.59,0.39,0.07,406.8,0,2011,1
354.88,5.82,380,3.93,0.28,0.08,406.8,0,2011,1
354.89,5.99,380,4.12,0.47,0.1,406.8,0,2011,1
354.9,6.02,380,2.76,0.28,0.1,406.8,0,2011,1
354.91,5.99,380,4.4,0.28,0.1,406.8,0,2011,1
354.92,5.85,380,4.1,0.37,0.09,406.8,0,2011,1
354.93,5.77,380,3.92,0.3,0.09,406.8,0,2011,1
354.94,5.65,380,3.34,0.22,0.09,406.8,0,2011,1
354.95,5.64,380,4.22,0.34,0.1,406.8,0,2011,1
354.96,5.65,380,3.91,0.41,0.11,406.8,0,2011,1
354.97,5.57,380,4.19,0.32,0.12,406.8,0,2011,1
354.98,5.64,380,3.7,0.39,0.13,406.8,0,2011,1
354.99,5.6,380,3.27,0.26,0.14,406.8,0,2011,1
355,5.59,380,3.19,0.28,0.15,406.8,0,2011,1
355.01,5.56,380,4.71,0.39,0.15,406.8,0,2011,1
355.02,5.43,380,3.11,0.37,0.14,406.8,0,2011,1
355.03,5.37,380,3.14,0.28,0.13,406.8,0,2011,1
355.04,5.36,380,3.62,0.32,0.12,406.8,0,2011,1
355.05,5.28,380,3.47,0.41,0.12,406.8,0,2011,1
355.06,5.29,380,3.01,0.26,0.11,406.8,0,2011,1
