time,defoliated,nondefoliated,oak
28397,6.08859453482477e-05,3.2973988863245e-05,9.4285181070091e-05
28398,6.08859453482477e-05,3.2973988863245e-05,9.4285181070091e-05
28399,5.87658092289676e-05,1.59318934937281e-05,6.75251350747458e-05
28400,6.61707853126464e-05,3.01584674508551e-05,8.41221785338442e-05
28401,6.61707853126464e-05,1.59318934937281e-05,6.75251350747458e-05
28402,6.61707853126464e-05,1.59318934937281e-05,6.75251350747458e-05
28403,6.61707853126464e-05,1.59318934937281e-05,6.75251350747458e-05
28404,6.40506491933664e-05,1.59318934937281e-05,6.75251350747458e-05
28405,6.40506491933664e-05,1.59318934937281e-05,6.75251350747458e-05
28406,6.8447709655519e-05,1.59318934937281e-05,6.75251350747458e-05
